song,url,album
Lost It All,https://api.spotify.com/v1/tracks/0HrhMgGtRk6wOxUUCqvf4i,Deep Dark Indie
Jenny of Oldstones (Game of Thrones),https://api.spotify.com/v1/tracks/1u0THw5xaGd7sYzJEh48Lt,Deep Dark Indie
Wasting My Young Years,https://api.spotify.com/v1/tracks/3elOzp9X3B8vMGhJBWzbIF,Deep Dark Indie
Swan,https://api.spotify.com/v1/tracks/7BI3sWF1edzH4iyK0xbZ7l,Deep Dark Indie
Devil Like Me,https://api.spotify.com/v1/tracks/0HsGh7cboYz6cVMIyFrQ8j,Deep Dark Indie
Berlin,https://api.spotify.com/v1/tracks/123W7snVRuONLwn2uMdJB3,Deep Dark Indie
The Place I Left Behind,https://api.spotify.com/v1/tracks/7BbAqle8lyB3S56Q9MPTZB,Deep Dark Indie
Hands,https://api.spotify.com/v1/tracks/7cVNpJG6phyW7jF8GOswiY,Deep Dark Indie
The Fold,https://api.spotify.com/v1/tracks/660D1KONP5QoayR5MUGGcK,Deep Dark Indie
Don't Forget About Me,https://api.spotify.com/v1/tracks/4gVZhkcsZcwQ4mU1gEeXEO,Deep Dark Indie
I Need My Girl,https://api.spotify.com/v1/tracks/7rbCL7W893Zonbfnevku5s,Deep Dark Indie
The War,https://api.spotify.com/v1/tracks/1fNMNJqWaPxUHFpZ0Zl3UA,Deep Dark Indie
Deliverance,https://api.spotify.com/v1/tracks/5ADqP9XM6BSIqgSka1sGyt,Deep Dark Indie
In Dreams,https://api.spotify.com/v1/tracks/6yPuQr6vjZ7tJ4oq1PEXle,Deep Dark Indie
Riverside,https://api.spotify.com/v1/tracks/7kaub3iYrvVz5gaPVemsWE,Deep Dark Indie
Smother,https://api.spotify.com/v1/tracks/1drUAdX3NY4dTieuxdedLY,Deep Dark Indie
Hymnal,https://api.spotify.com/v1/tracks/4dSi4VGaDAeknj8E5Q30ZP,Deep Dark Indie
Deep Green,https://api.spotify.com/v1/tracks/3y7SaLukj7ONKxdZLAoQtH,Deep Dark Indie
B a noBody,https://api.spotify.com/v1/tracks/56x414nNMB2h5llf3aEL04,Deep Dark Indie
Toronto,https://api.spotify.com/v1/tracks/1MsL6JYYuh9CCxD53zbrfV,Deep Dark Indie
Sleeper,https://api.spotify.com/v1/tracks/6AohzKCNCm2aVmqRFS6mIb,Deep Dark Indie
Milk & Honey - Alt Version,https://api.spotify.com/v1/tracks/35ZHHlrMKr7CijbD239b0g,Deep Dark Indie
"Strange Times, Dark Days",https://api.spotify.com/v1/tracks/7Dy7ikvNNfEZZnKwUGpcKJ,Deep Dark Indie
Swell,https://api.spotify.com/v1/tracks/4zr2ewFFA1mS5nAzeYAoEp,Deep Dark Indie
Waiting Game,https://api.spotify.com/v1/tracks/27mT3JdR3sRJyiMBFHdhB4,Deep Dark Indie
Sleep Baby Sleep,https://api.spotify.com/v1/tracks/0LCrNCOgGTgUL7Ubsdeuuj,Deep Dark Indie
Strange,https://api.spotify.com/v1/tracks/6MB8gX1wQxJU4KQuRTWXux,Deep Dark Indie
Everything We Do Is Wrong,https://api.spotify.com/v1/tracks/46RSHHcMv3BhuXobfFfAAT,Deep Dark Indie
"Loving, Loving",https://api.spotify.com/v1/tracks/1QIzSLVBQA2GBrF2IDBSPK,Deep Dark Indie
Hold On,https://api.spotify.com/v1/tracks/5lXbZUPAC0ZPJ2zHRXGEIs,Deep Dark Indie
Rescue My Heart,https://api.spotify.com/v1/tracks/4mdmOqTv0ZBeHNjT2Pf63n,Deep Dark Indie
O I Long to Feel Your Arms Around Me,https://api.spotify.com/v1/tracks/17eJJpSWm9JWl4wYmbwixM,Deep Dark Indie
Hey Now,https://api.spotify.com/v1/tracks/51ZPtAuqT0V5lNONYZTrxy,Deep Dark Indie
What's It For,https://api.spotify.com/v1/tracks/0b39vjnPaxVh6fY1Wj81MA,Deep Dark Indie
Sirens,https://api.spotify.com/v1/tracks/31fhJR9Lop1IScpn1B86k6,Deep Dark Indie
Drifting on a Summer's Night,https://api.spotify.com/v1/tracks/1lvgA9sK8aCydWM6f6lE6s,Deep Dark Indie
Wasted Time,https://api.spotify.com/v1/tracks/0l1BpftQspErgqlSzzmIEm,Deep Dark Indie
The System Only Dreams in Total Darkness,https://api.spotify.com/v1/tracks/5t8OscU60DLybml2sjwhri,Deep Dark Indie
"I Love You, But I Need Another Year",https://api.spotify.com/v1/tracks/5K9cE052Gcrf4yCYPWWS8a,Deep Dark Indie
Dream State...,https://api.spotify.com/v1/tracks/6tp18AVA4FEjFTYaSD8exB,Deep Dark Indie
Recite Remorse,https://api.spotify.com/v1/tracks/1lcHu7OTXCRQrlBV4XJiOW,Deep Dark Indie
Devil's Resting Place,https://api.spotify.com/v1/tracks/2X2UW3HyAvEcYGgt5HaTTr,Deep Dark Indie
Fight For Life,https://api.spotify.com/v1/tracks/3Hd8w9C1pU2zBFohcndEfw,Deep Dark Indie
Three Futures,https://api.spotify.com/v1/tracks/4LjmXbo15JtdDcb1uixVsj,Deep Dark Indie
The Cage,https://api.spotify.com/v1/tracks/2K2mYJv6SOcIiAYHFAqiDO,Deep Dark Indie
Sane,https://api.spotify.com/v1/tracks/7zTNJo2Li25pRvbRqtmBJY,Deep Dark Indie
Habit,https://api.spotify.com/v1/tracks/3gSn8dbsrZ6amHUEV7sHqd,Deep Dark Indie
Out of the Darkness,https://api.spotify.com/v1/tracks/5wCbj11DaBaIFpjSVBNiED,Deep Dark Indie
The Groundskeeper,https://api.spotify.com/v1/tracks/36CxmmDpZdUJqIyo5NTyfw,Deep Dark Indie
Smile,https://api.spotify.com/v1/tracks/33Ya9pdh5KEpbaG1Q8D3eh,Deep Dark Indie
Loose Change for the Boatman,https://api.spotify.com/v1/tracks/307cqh2ACTzBm3deY5uVzs,Deep Dark Indie
I Forget Where We Were,https://api.spotify.com/v1/tracks/7gYwIAHB6VxzLJFSZMMv8i,Deep Dark Indie
Bohemia,https://api.spotify.com/v1/tracks/7AjdSYX4mOZbm721s7v3CR,Deep Dark Indie
Stretch Your Eyes - Radio Edit,https://api.spotify.com/v1/tracks/70CsIJHC2gv7k8xusbrgP3,Deep Dark Indie
Distrust,https://api.spotify.com/v1/tracks/4oxBuMPLQxQYVPYOdCOG77,Deep Dark Indie
Every Man Is a Warrior,https://api.spotify.com/v1/tracks/1s7UcC1RY8w1DJMry3ETYD,Deep Dark Indie
Depraved,https://api.spotify.com/v1/tracks/0yxnp7SJtce7IeyKP53dsE,Deep Dark Indie
Until the Levee,https://api.spotify.com/v1/tracks/5BkUllQfBPaotKuoxosECg,Deep Dark Indie
Night Shift,https://api.spotify.com/v1/tracks/3ONaqCb780ATQB9j3vSoi2,Deep Dark Indie
Hunger Of The Pine,https://api.spotify.com/v1/tracks/57gf8TTzlk1BE5R4C7gfz6,Deep Dark Indie
Beautiful Undone,https://api.spotify.com/v1/tracks/3v8V9sj0bGB4xNtAWvdyNO,Deep Dark Indie
The King of All Birds,https://api.spotify.com/v1/tracks/3h2qUFKBsOL4gjWngX0Hqr,Deep Dark Indie
Coming of Age,https://api.spotify.com/v1/tracks/03HonCy9ZfHnYmc7NzFTLN,Deep Dark Indie
Madness,https://api.spotify.com/v1/tracks/0XVQTr58DZbLUcjacnTp8k,Deep Dark Indie
Nightmares By The Sea,https://api.spotify.com/v1/tracks/1RcskTaqHccNjSng2vmMIm,Deep Dark Indie
White Flag,https://api.spotify.com/v1/tracks/28U855g6cGv2O3s5KzUcdr,Deep Dark Indie
I'm Not Asking,https://api.spotify.com/v1/tracks/5iD3oYhBjvUQq5neIO6ZFj,Deep Dark Indie
Sausalito,https://api.spotify.com/v1/tracks/3l2wMTBa64PBV7aCPwYkEf,Deep Dark Indie
"I'm Tired, You're Lonely",https://api.spotify.com/v1/tracks/3eOowx1zDomY1YC1UDKDKn,Deep Dark Indie
Why'd You Make Me Cry,https://api.spotify.com/v1/tracks/24ggYI2cbBWWMfZzyxBGGg,Deep Dark Indie
Nica Libres At Dusk,https://api.spotify.com/v1/tracks/5eSH7Aubn6Ol80ynF4MV2L,Deep Dark Indie
Notion,https://api.spotify.com/v1/tracks/2DkRjzvzTxzeijk0pjSNBD,Deep Dark Indie
Through a Glass (Quartet Version),https://api.spotify.com/v1/tracks/5WtvoPeSpp6pIp9bG6arVS,Deep Dark Indie
Walk Through the Fire (feat. Ruelle),https://api.spotify.com/v1/tracks/5ZpXdzws0fmicxw0MUbm1m,Deep Dark Indie
Goodbye (with Soap & Skin),https://api.spotify.com/v1/tracks/6BJXuY0lY0EUtSDCgkYnqE,Deep Dark Indie
Takeaway (with ILLENIUM & Lennon Stella),https://api.spotify.com/v1/tracks/1SyjFJu9xk5CpYD6bm1tjl,Heart Beats
Here With Me,https://api.spotify.com/v1/tracks/5icOoE6VgqFKohjWWNp0Ac,Heart Beats
All You Need To Know (feat. Calle Lehmann),https://api.spotify.com/v1/tracks/4Gcv5SsxnQWpmOnUI19EJk,Heart Beats
I Miss Myself (with HRVY),https://api.spotify.com/v1/tracks/5YkmS18BehACOhIIeUqe6l,Heart Beats
Throwback,https://api.spotify.com/v1/tracks/0Vcv54XfyE2oktzHSZMxhr,Heart Beats
Crashing (feat. Bahari),https://api.spotify.com/v1/tracks/17Efhyf4A96n0EFXKeB7Ya,Heart Beats
What I Like About You (feat. Theresa Rex),https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,Heart Beats
Hurt People (with Aloe Blacc),https://api.spotify.com/v1/tracks/2fED2BndjHEETxBoZ4xMHb,Heart Beats
Beach House,https://api.spotify.com/v1/tracks/0N8MGHEDAq29ip7RrlrTeN,Heart Beats
Wait For You (feat. Maia Wright),https://api.spotify.com/v1/tracks/5Gv1lrNFnL3DhiMj3JOGaX,Heart Beats
In Your Arms (with X Ambassadors),https://api.spotify.com/v1/tracks/70YPzqSEwJvAIQ6nMs1cjY,Heart Beats
Hold The Line (feat. A R I Z O N A),https://api.spotify.com/v1/tracks/6EBlOYNcZ8MrdEov9lEdV6,Heart Beats
Those Were The Days (feat. Jared Lee),https://api.spotify.com/v1/tracks/0n3G0FcRQRGMAqy0w01Ts3,Heart Beats
Somebody That You Loved,https://api.spotify.com/v1/tracks/2x6kFL5AIIwacxHySO4mXP,Heart Beats
When I Was Me - ShiShi Remix,https://api.spotify.com/v1/tracks/6HoXpEnhzeDpz7gYgGaYF0,Heart Beats
Love Me Back,https://api.spotify.com/v1/tracks/6D8WgDaIuyirn6egGauzVK,Heart Beats
Hold On Tight - Midnight Kids Remix,https://api.spotify.com/v1/tracks/5UfdaSCFLW9TvAyViK7LQV,Heart Beats
Back Together,https://api.spotify.com/v1/tracks/5y3gdZTGBiN8lJVItlRDFH,Heart Beats
Another Side,https://api.spotify.com/v1/tracks/4rXsJxWgPGiu7DWHRd53Ue,Heart Beats
Serious (with Matthew Koma),https://api.spotify.com/v1/tracks/1wjjc9SGlmzzXDI26gim3p,Heart Beats
Sometimes,https://api.spotify.com/v1/tracks/1MqBckcnN45W32KSSHnylW,Heart Beats
Always On Your Mind,https://api.spotify.com/v1/tracks/7bnSef3wDeScwpddKLBeZB,Heart Beats
Anything For You,https://api.spotify.com/v1/tracks/4HmuPzVgJtdhRI1YUL5XHp,Heart Beats
When I'm With U - RetroVision Remix,https://api.spotify.com/v1/tracks/0d6MuqU03dMVz0EheiLm1N,Heart Beats
Proud,https://api.spotify.com/v1/tracks/4YXKVaWzHaVyDq2pVS5cgR,Heart Beats
Hold Me,https://api.spotify.com/v1/tracks/0ceMBaAB2nX6xRInXssoW5,Heart Beats
Lifetime,https://api.spotify.com/v1/tracks/0eFxgHmbw8rqtctamM53Gu,Heart Beats
Hope,https://api.spotify.com/v1/tracks/7u04ap1LQoHVJ5N1zs8CRE,Heart Beats
fall for you,https://api.spotify.com/v1/tracks/69KJ62eVa8YB4by8Q2gqWw,Heart Beats
In Your Eyes,https://api.spotify.com/v1/tracks/1lUjPwJpoW1fJK35XLSl79,Heart Beats
Home,https://api.spotify.com/v1/tracks/3p4jH0PZG21xXwzRS7HpNb,Heart Beats
Loyal,https://api.spotify.com/v1/tracks/33E4cAJlQA7QK8gwHtB5qx,Heart Beats
Make A Promise (feat. Elle Vee),https://api.spotify.com/v1/tracks/7kCgycosmwcfZJmbXRseEa,Heart Beats
OMG (with Carly Rae Jepsen),https://api.spotify.com/v1/tracks/2j9YmQRxtjuVwb4XN95oT8,Heart Beats
Wait For Me,https://api.spotify.com/v1/tracks/6laq4MxNrh2ZKZGLhB7G0V,Heart Beats
missing you,https://api.spotify.com/v1/tracks/3PoJEuNHVlBSus3QnuI0Di,Heart Beats
Shelter (feat. Melanie Fontana),https://api.spotify.com/v1/tracks/5dvLfEjvGwmeaUYMGPcSoD,Heart Beats
Discovery - Sunrise Mix,https://api.spotify.com/v1/tracks/5RFG2hZsZho967u6Y6Jn7u,Heart Beats
Rise Like Smoke - Club Mix,https://api.spotify.com/v1/tracks/0Uaw2A37eN337AIVQ69UWA,Heart Beats
She Won't Let Me Down (feat. Leo Stannard),https://api.spotify.com/v1/tracks/5csOZijq5WoNyW8EBDNJ52,Heart Beats
Out of Time (feat. Eric Lumiere) - Sagan Remix,https://api.spotify.com/v1/tracks/6rJvx2fOOnf9gLpjwrelGx,Heart Beats
Little Bit of Love,https://api.spotify.com/v1/tracks/5ekLEoUNjTg9LAGmSFlG4h,Heart Beats
I Miss You,https://api.spotify.com/v1/tracks/61bUwAYTGluUHZhhlUCA9f,Heart Beats
Wildest Dream,https://api.spotify.com/v1/tracks/0TgSQ4AWBShqMjYww6D8Yf,Heart Beats
Tie Me Down (with Elley Duhé),https://api.spotify.com/v1/tracks/4QVS8YCpK71R4FsxSMCjhP,Heart Beats
Where We Started,https://api.spotify.com/v1/tracks/5qnSeoDASVUFJXcVtG3SDr,Heart Beats
Runaway,https://api.spotify.com/v1/tracks/1CGuP5K5NdgKYeCCKtKdGB,Heart Beats
Back To You,https://api.spotify.com/v1/tracks/0Ni4MKSGgvn0IGdnF4upti,Heart Beats
Drown the Sky,https://api.spotify.com/v1/tracks/7yW9xPLtJ4Yh0zXKbS5T1H,Heart Beats
Just For A Moment (feat. Iselin) - Myon 'Summer of Love' Remix,https://api.spotify.com/v1/tracks/0CTHeAlrXixC49Z7xKJEmX,Heart Beats
Kaleidoscope,https://api.spotify.com/v1/tracks/2cf1smQtVutE0SlNzZwIzt,Heart Beats
count on,https://api.spotify.com/v1/tracks/1A4tabNlyLKLOHQW2XpjaU,Heart Beats
Tell Me,https://api.spotify.com/v1/tracks/1w3NRFdNXk7aoVvE7ZTLAx,Heart Beats
You,https://api.spotify.com/v1/tracks/4E0RRIH7p1BDh2VjaEPNR8,Heart Beats
In Between,https://api.spotify.com/v1/tracks/6rTayaf5TGzAfQB6OODOJd,Heart Beats
When We Were Young,https://api.spotify.com/v1/tracks/4mEILaBM7bKZqKAun5tABu,Heart Beats
All Your Days,https://api.spotify.com/v1/tracks/2QEBXYzURjg7nY8FjbBcUt,Heart Beats
I Don't Wanna Say Goodbye,https://api.spotify.com/v1/tracks/7iFDwY61u9qh4CP9eEjRme,Heart Beats
First Time (feat. Dylan Matthew),https://api.spotify.com/v1/tracks/27YD36FUikKxbp3bKSiKGZ,Heart Beats
Walk Thru Fire,https://api.spotify.com/v1/tracks/2wQ411UQL2MRsdAgPRUstT,Heart Beats
Hold On (with Georgia Ku),https://api.spotify.com/v1/tracks/5Cevkgj9FyNRFIwY3xSCn8,Heart Beats
Heart,https://api.spotify.com/v1/tracks/1IQgMSRjsLjVw5VZFeWcC0,Heart Beats
Stay With Me,https://api.spotify.com/v1/tracks/65Bynqyt59f3fojjs1Uo41,Heart Beats
Time Will Tell,https://api.spotify.com/v1/tracks/3o1pcCgVCI567l0V1sKVCz,Heart Beats
Only Love,https://api.spotify.com/v1/tracks/7DSBxP0sGTuEb249LMJSLY,Heart Beats
Good Things Fall Apart (with Jon Bellion),https://api.spotify.com/v1/tracks/3LxG9HkMMFP0MZuiw3O2rF,Heart Beats
Beating Hearts,https://api.spotify.com/v1/tracks/5iJHDCtqv2nO4v8i8nwbdh,Heart Beats
Thinking About You,https://api.spotify.com/v1/tracks/55AOUlhNVZ9U03w4cLgOu8,Heart Beats
EASY (feat. Loé),https://api.spotify.com/v1/tracks/3RO5auKdVuqkAatbD9v9I9,Heart Beats
Anti-Everything - Jake Wolfe Remix,https://api.spotify.com/v1/tracks/3tQe6EipndJbSE8R23JAP0,Heart Beats
Need You Now,https://api.spotify.com/v1/tracks/1Ic64CNrb7cZXrClDYDjpV,Heart Beats
Not Like Them,https://api.spotify.com/v1/tracks/3YszuC9hP35EXZNAeAEiEq,Heart Beats
If We Stay (feat. Ivy Adara),https://api.spotify.com/v1/tracks/0sdmL5wJS5QTqSDKyYdjtr,Heart Beats
Find Our Way - Feenixpawl Remix,https://api.spotify.com/v1/tracks/4XzdxE1HXwogDM3MJMR3xr,Heart Beats
No Lie - Original Mix,https://api.spotify.com/v1/tracks/1Gk2p8Ibd1RtOehIIk3oU0,Heart Beats
Who We Are?,https://api.spotify.com/v1/tracks/2xrBweGrrKfLIUD5dceWiB,Heart Beats
One Touch,https://api.spotify.com/v1/tracks/5EKiBMhzRLALeGDPdoAKkQ,Heart Beats
All I Got,https://api.spotify.com/v1/tracks/1TOKaiIbpxknH9qvEv8F00,Heart Beats
First Time - Disco Fries Remix,https://api.spotify.com/v1/tracks/7FcT9XALvaUrqYm96ubb3b,Heart Beats
Beautiful Creatures (feat. MAX),https://api.spotify.com/v1/tracks/4pWawf1Rq4qHDv4Ktqjg2D,Heart Beats
9AM,https://api.spotify.com/v1/tracks/0HkSCJdP8ME8vKBX3TSBKK,Heart Beats
Never Leave Me (feat. Joe Janiak),https://api.spotify.com/v1/tracks/7zGEU6BXl2c4TxpzIAr7BI,Heart Beats
Atoms - Said the Sky Remix,https://api.spotify.com/v1/tracks/4GR9MdPIvrkxcEJ4RUbxPk,Heart Beats
Same Page (feat. Brooke Daye),https://api.spotify.com/v1/tracks/6tF9f7wRQMTknxPL3lRckk,Heart Beats
Kids (with Miranda Glory),https://api.spotify.com/v1/tracks/5Nn3dBCGUGuryQ4T5L4ly9,Heart Beats
Better With You - Kastra & twoDB Remix,https://api.spotify.com/v1/tracks/6Sw0DXMinATz4FTYaO9MxS,Heart Beats
On My Way,https://api.spotify.com/v1/tracks/3fDTDf6XRXgrSR6DpXLS9E,Heart Beats
My Best Life (feat. Mike Waters),https://api.spotify.com/v1/tracks/5kldIyD365H9iq8Cz1Jb5F,Heart Beats
Here For You (feat. sad alex),https://api.spotify.com/v1/tracks/3PIjrbCjKKNmR84vPf172R,Heart Beats
Our Escape,https://api.spotify.com/v1/tracks/0dMt4exDdaANxfGA8JiThz,Heart Beats
Finding Our Way,https://api.spotify.com/v1/tracks/0Uc2Bg05ybIP7eMu2U73O5,Heart Beats
Fades Away (feat. Noonie Bao),https://api.spotify.com/v1/tracks/6aPDvttLmezuUlv60ExTH9,Heart Beats
Take My Hand,https://api.spotify.com/v1/tracks/1Z650q7rTHtlSWi17dvDFo,Heart Beats
I Wanna Know You,https://api.spotify.com/v1/tracks/3VnDqI4usrXZF2eTJIx2cs,Heart Beats
Don't Let Them,https://api.spotify.com/v1/tracks/5DcfAiJLSxOqhgatiFXy3P,Heart Beats
U & Me,https://api.spotify.com/v1/tracks/0FMJBNNDqtBW4QX3ipOOJp,Heart Beats
Grip - Jay Pryor Remix,https://api.spotify.com/v1/tracks/0xARbGHzPT1o5t1sFlmyO2,Heart Beats
Sweet Dream - Steve Brian Remix,https://api.spotify.com/v1/tracks/3wp9gjx8VIv12dNMOVSaKg,Heart Beats
Nobody Compares To You (feat. Katie Pearlman),https://api.spotify.com/v1/tracks/2Un9MGFwpGdGU9yl9KOvXx,Heart Beats
Idea of You,https://api.spotify.com/v1/tracks/2DVKFAAZJ9jvfkj3eifEWp,Heart Beats
When Creation Was Young,https://api.spotify.com/v1/tracks/4ZkZeQaJjmKuUPr7SOIjhU,Front Porch
Michigan,https://api.spotify.com/v1/tracks/0WkJWnMCumm1fnFscdY7Rw,Front Porch
Front Porch,https://api.spotify.com/v1/tracks/0XIUYBQlVNG1c5vjSQKCYU,Front Porch
You’re Free Now (feat. Sarah Jarosz),https://api.spotify.com/v1/tracks/0n5BiC98D3E0EZimzsboGW,Front Porch
Whippoorwill,https://api.spotify.com/v1/tracks/1n0UUVUi4OzfjJEtuBKWfL,Front Porch
Lightning In A Jar,https://api.spotify.com/v1/tracks/6l4hne0l0AnxsjICMnznH5,Front Porch
Call My Name,https://api.spotify.com/v1/tracks/2pU5gIulfIITLJw6F38IMK,Front Porch
Angel Island,https://api.spotify.com/v1/tracks/4TveED4HwUfn5KwAmvvfXa,Front Porch
When A Cowboy Trades His Spurs For Wings,https://api.spotify.com/v1/tracks/4DEN6S0ysyln9dZceE1YuM,Front Porch
Medea,https://api.spotify.com/v1/tracks/0ZpCUSCzm9nWAl3tul9N5Y,Front Porch
Canary,https://api.spotify.com/v1/tracks/6z2WfgI5lYcq1su1WyOxQ9,Front Porch
Leave Me Now,https://api.spotify.com/v1/tracks/4kRuNETlGmxcA7uZNbppcz,Front Porch
On Jordan's Stormy Banks,https://api.spotify.com/v1/tracks/5VaZGGnQn7JO9uDwh3Y4AF,Front Porch
The Giver,https://api.spotify.com/v1/tracks/0v7yE4Z9AKOgzkkCrqcX6O,Front Porch
Love You Once Made - Demo,https://api.spotify.com/v1/tracks/2Oe4CQUFzHy5KFiYqgdmSX,Front Porch
On and On,https://api.spotify.com/v1/tracks/5HUATXN3sPKF3GfQXN2ATg,Front Porch
Rocking Chair Blues,https://api.spotify.com/v1/tracks/5FvVQ8Z1BMEr9ddaFdvd8I,Front Porch
The Trouble with Wanting,https://api.spotify.com/v1/tracks/0a1Jael2mnrkLTyPetixjh,Front Porch
Time We Made Time,https://api.spotify.com/v1/tracks/5YZh8S8hKuaKB0Rs9XcLhW,Front Porch
Dream in Blue,https://api.spotify.com/v1/tracks/1Bx9I2NyzUpTfmpAQ4BSsR,Front Porch
Nearing Home,https://api.spotify.com/v1/tracks/0sJWTQfu5h2l5MgffbNfOZ,Front Porch
Bees,https://api.spotify.com/v1/tracks/3Iju4sprTb8as0be1A41q6,Front Porch
Stanley Park - Recorded at Spotify Studios NYC,https://api.spotify.com/v1/tracks/3EIRyXhoQP8zglbqDif1NX,Front Porch
Gentle on My Mind,https://api.spotify.com/v1/tracks/2nX2TPYt4QOuRdCfbPFq9o,Front Porch
No Place Like You,https://api.spotify.com/v1/tracks/2ZcVl0rG4CFi7KHNeUxvFa,Front Porch
James Dean,https://api.spotify.com/v1/tracks/6p1jLmMoKQt8Vg9zlYg3uq,Front Porch
Overland,https://api.spotify.com/v1/tracks/4x8q2pNkL1UVTf6b4l2TG3,Front Porch
Thinkin' On You,https://api.spotify.com/v1/tracks/6WmA3Z9wEsCmvlxvyFIFs0,Front Porch
Kathy's Song,https://api.spotify.com/v1/tracks/6i6hIiqSXwfzU4B2Tbtw4S,Front Porch
Frankie,https://api.spotify.com/v1/tracks/5jsoT2uvpl15FAR0DsAcSx,Front Porch
Everything Is Free,https://api.spotify.com/v1/tracks/0H8ukN2MIW2iNvqJP1kb4O,Front Porch
Blue Ridge Mountain,https://api.spotify.com/v1/tracks/0LDutPcTM5oGqNAU4h6A8t,Front Porch
Old Things,https://api.spotify.com/v1/tracks/6FHK4wd49FqDcnqeO8Uv4s,Front Porch
13 September,https://api.spotify.com/v1/tracks/7LslStJv2oCxocOjbWMKHd,Front Porch
Gold - Audiotree Live Version,https://api.spotify.com/v1/tracks/4uhEjM1u1Mh2Dxze7eseC4,Front Porch
Down by the Water,https://api.spotify.com/v1/tracks/4c5npp9gnwBHHyKnaqK2mD,Front Porch
Love You True,https://api.spotify.com/v1/tracks/73EaA3mjNHgsIiFrm2hZzV,Front Porch
Émigré,https://api.spotify.com/v1/tracks/3t9dQLtZPB8dXRu6QrQYLS,Front Porch
Julep,https://api.spotify.com/v1/tracks/5a4ZTEMp6wULHTEzJclKxt,Front Porch
"A Day for the Hunter, A Day for the Prey",https://api.spotify.com/v1/tracks/2QBTMrdX3S7QBOslBKlSm6,Front Porch
I'll Be Here in the Morning,https://api.spotify.com/v1/tracks/1yNrkOsit2SAJMnPm5Hne5,Front Porch
Always Room,https://api.spotify.com/v1/tracks/74nuuKLWKLboj141dT2vBV,Front Porch
Dyin Day,https://api.spotify.com/v1/tracks/2VNrqHrmeQ3NeOOopjKOwq,Front Porch
Little Rain,https://api.spotify.com/v1/tracks/1w4pCNSU7FTmDXY8j0nYzx,Front Porch
Every Goodbye (feat. Riley Calcagno),https://api.spotify.com/v1/tracks/1TaYnqZKgcmgeok91a6ny1,Front Porch
Hardest TIme,https://api.spotify.com/v1/tracks/3fqBI4IymrUx22fJ42JA9N,Front Porch
When Does a Heart Move On,https://api.spotify.com/v1/tracks/5q9hultY2qhd6sVB0DEEQf,Front Porch
There’s A Girl,https://api.spotify.com/v1/tracks/3tnJbP6tirt3Rg71FhCEcS,Front Porch
American Dream,https://api.spotify.com/v1/tracks/0OOIFL8VNFHXRSsci9F2m4,Front Porch
Pomegranate,https://api.spotify.com/v1/tracks/3wtgyqsV1KX9zzlOBQew6j,Front Porch
Mint Condition,https://api.spotify.com/v1/tracks/5VCZa0H6UqoubZNQxVHaE7,Front Porch
One and Only,https://api.spotify.com/v1/tracks/1W41zHw5ZCgP4AzK71ARFO,Front Porch
Good Night,https://api.spotify.com/v1/tracks/14DynOyn16Y5MQHqI9Ar9x,Front Porch
Sweet Annie,https://api.spotify.com/v1/tracks/7FaeVfrlfczkRzgIVoxnvO,Front Porch
Too Long I've Been Gone,https://api.spotify.com/v1/tracks/4SCRsiw4WxL4aW38tN9kwu,Front Porch
Here and Whole,https://api.spotify.com/v1/tracks/7xVfGsb96lYNw5pmxCX7no,Front Porch
Starfire,https://api.spotify.com/v1/tracks/2qFxaigTgUCVxrVIVjuaH3,Femme Fatale
You,https://api.spotify.com/v1/tracks/4RAtSYcB1avIFHPhulXVxA,Femme Fatale
Hands On You,https://api.spotify.com/v1/tracks/4PVHRRVWJqmEViwuPPWnKq,Femme Fatale
hate u love u,https://api.spotify.com/v1/tracks/6ATgDc6e4sPn84hvJsAmPt,Femme Fatale
Devil's Backbone,https://api.spotify.com/v1/tracks/4qoD4IJbbir3hsAu4IowiG,Femme Fatale
Before You Called Me Baby,https://api.spotify.com/v1/tracks/19A1Iok6kGgV5aikHlq2jr,Femme Fatale
Weightless,https://api.spotify.com/v1/tracks/1hq9sGpM9cobP8K2jikFPX,Femme Fatale
Moonrise,https://api.spotify.com/v1/tracks/7hv1TLfw7VGN6ssH37lKJ8,Femme Fatale
Want,https://api.spotify.com/v1/tracks/7BVRDaghQHyDqtRdjdMTsu,Femme Fatale
Cannonball - Acoustic,https://api.spotify.com/v1/tracks/21TxR8B11XQRg3PTOLZ7PH,Femme Fatale
Serious Love,https://api.spotify.com/v1/tracks/5QPXi2dKDMQIpgDHxHODFt,Femme Fatale
Only Love Can Hurt Like This,https://api.spotify.com/v1/tracks/62ke5zFUJN6RvtXZgVH0F8,Femme Fatale
Woman Go Wild,https://api.spotify.com/v1/tracks/020YsiW7gnBiqTAmEg7eTc,Femme Fatale
Can't Call It Love,https://api.spotify.com/v1/tracks/6BNL1Hv2I6v2EXGGkJTaiq,Femme Fatale
Touched (Live),https://api.spotify.com/v1/tracks/6WMqm7SOuCGgIBqXifY67N,Femme Fatale
Dead in the Water,https://api.spotify.com/v1/tracks/0dDm8eyEEkDhQgUMcCR34Q,Femme Fatale
"God, Help Me",https://api.spotify.com/v1/tracks/0MHl3Mr31DYK8p1lsUEVqP,Femme Fatale
Distrust,https://api.spotify.com/v1/tracks/4oxBuMPLQxQYVPYOdCOG77,Femme Fatale
